,classifier,classifier__C,classifier__penalty,classifier__solver,Accuracy,Precision,ROC AUC,F1,class_weight,criterion,max_features,n_estimators,n_jobs,Accuracy,Precision,ROC AUC,F1,classifier,classifier__criterion,classifier__min_samples_leaf,classifier__splitter,Accuracy,Precision,ROC AUC,F1
17,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l2,sag,0.8446000000000001,0.5041036144917371,0.8662582248427076,0.46354357744631136,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,12.0,best,0.8024000000000001,0.36424486565159003,0.8435644970140774,0.4971571593211629
18,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l2,saga,0.4276,0.3356,0.8662600407718367,0.20690968466649756,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,14.0,best,0.7948000000000001,0.35698854917219974,0.8518310615491446,0.49437997985270943
19,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l2,sag,0.8744,0.4950315694450856,0.86631705518591,0.5325716183304907,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,16.0,best,0.7966000000000001,0.3597499252675132,0.8637310422237652,0.49904533231309545
20,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l2,saga,0.8633999999999998,0.46637388596682194,0.8663244073985229,0.5195443330020093,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,18.0,best,0.7966000000000001,0.3590394466874799,0.8645707264608715,0.49704775655874556
21,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l2,sag,0.8741999999999999,0.49499472629796665,0.8669679851692864,0.5336519482947246,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,20.0,best,0.7908000000000001,0.3536745038152885,0.8667852739347263,0.4942141673867959
22,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l2,saga,0.875,0.4977555745837555,0.8669698263830146,0.5359793959857531,,,,,,,,,,,,,,,,,
23,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l2,sag,0.8751999999999999,0.4994504267936869,0.8720567782505313,0.5472799011438128,,,,,,,,,,,,,,,,,
24,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l2,saga,0.875,0.4988205566638168,0.8720586194642592,0.546294393897436,,,,,,,,,,,,,,,,,
25,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l2,sag,0.8628,0.46395312475249895,0.8879882447656925,0.5469480105117909,,,,,,,,,,,,,,,,,
26,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l2,saga,0.8628,0.46395312475249895,0.8879919145508491,0.5469480105117909,,,,,,,,,,,,,,,,,
27,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l2,sag,0.8550000000000001,0.45016159279367834,0.9038589340235255,0.5628649603872553,,,,,,,,,,,,,,,,,
28,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l2,saga,0.8550000000000001,0.45016159279367834,0.9038699686635944,0.5628649603872553,,,,,,,,,,,,,,,,,
29,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l2,sag,0.8501999999999998,0.44276544305274756,0.9099769782210719,0.5696900495597591,,,,,,,,,,,,,,,,,
30,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l2,saga,0.8501999999999998,0.44276544305274756,0.9099788320770997,0.5696900495597591,,,,,,,,,,,,,,,,,
31,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l2,sag,0.8518000000000001,0.44687057597976443,0.9091128214296236,0.5761525712094169,,,,,,,,,,,,,,,,,
32,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l2,saga,0.8518000000000001,0.44687057597976443,0.9091164912147803,0.5761525712094169,,,,,,,,,,,,,,,,,
33,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l2,sag,0.8516,0.4464979420412729,0.9085284279864487,0.575874425623432,,,,,,,,,,,,,,,,,
34,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l2,saga,0.8516,0.4464979420412729,0.9085284153441491,0.575874425623432,,,,,,,,,,,,,,,,,
35,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l2,sag,0.852,0.44726566184092703,0.9084769372135597,0.5765230321744437,,,,,,,,,,,,,,,,,
36,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l2,saga,0.8517999999999999,0.44685359057683777,0.9084806069987164,0.5761832077503961,,,,,,,,,,,,,,,,,
37,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l2,sag,0.852,0.44726566184092703,0.9084787910695873,0.5765230321744437,,,,,,,,,,,,,,,,,
38,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l2,saga,0.852,0.44726566184092703,0.9084843020684721,0.5765230321744437,,,,,,,,,,,,,,,,,
39,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l2,sag,0.852,0.44726566184092703,0.9084787910695873,0.5765230321744437,,,,,,,,,,,,,,,,,
40,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l2,saga,0.852,0.44726566184092703,0.9084824734970436,0.5765230321744437,,,,,,,,,,,,,,,,,
