,classifier,classifier__C,classifier__penalty,classifier__solver,Accuracy,Precision,ROC AUC,F1,class_weight,criterion,max_features,n_estimators,n_jobs,Accuracy,Precision,ROC AUC,F1,classifier,classifier__criterion,classifier__min_samples_leaf,classifier__splitter,Accuracy,Precision,ROC AUC,F1
6,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l1,saga,0.7849999999999999,0.547361420541764,0.880841463395018,0.6622691546520512,balanced,gini,16.0,1024.0,-1.0,0.8426,0.7314079820234276,0.8948837482922782,0.6533152894292632,DecisionTreeClassifier(class_weight='balanced'),gini,12.0,best,0.7932,0.5644721262993913,0.8682293318297791,0.6502070755496084
7,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l1,saga,0.797,0.5660501745903069,0.8935157227857594,0.6712216079985884,balanced,gini,20.0,1024.0,-1.0,0.8448,0.7333757281705842,0.8961129620107908,0.6606557689755768,DecisionTreeClassifier(class_weight='balanced'),gini,14.0,best,0.7932,0.5618186020095228,0.8734400070241508,0.6597998764609506
8,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l1,saga,0.7976,0.5661502595333805,0.8940492408690117,0.6728666162040824,balanced,entropy,1.0,1024.0,-1.0,0.8231999999999999,0.693140789178309,0.8779894349026678,0.602365092235263,DecisionTreeClassifier(class_weight='balanced'),gini,16.0,best,0.7918000000000001,0.5603075322906615,0.8750221125942159,0.6571833471678654
9,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l1,saga,0.795,0.5627258405937582,0.8897616867607452,0.668890210532531,balanced,entropy,2.0,1024.0,-1.0,0.8265999999999998,0.6985965463108321,0.8801532931785099,0.6131711585554982,DecisionTreeClassifier(class_weight='balanced'),gini,18.0,best,0.7926,0.5604357194633849,0.8769108090830271,0.6613718391926853
10,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l1,saga,0.7942000000000001,0.5617062489922725,0.8879414345934464,0.6673636017832545,balanced,entropy,4.0,1024.0,-1.0,0.8301999999999999,0.702064035357376,0.885411844150944,0.6255392475844965,DecisionTreeClassifier(class_weight='balanced'),gini,20.0,best,0.7882,0.5548706947161327,0.8795916273313509,0.6567621511120466
11,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l1,saga,0.7946000000000001,0.5623215097593359,0.8876272690528495,0.6678032807559673,balanced,entropy,6.0,1024.0,-1.0,0.8362,0.7123675703841691,0.8882386088635222,0.6419177273407589,DecisionTreeClassifier(class_weight='balanced'),entropy,1.0,best,0.806,0.6152052899677551,0.7404227674969902,0.611104524058536
12,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l1,saga,0.7946000000000001,0.5623215097593359,0.8875931725253858,0.6678032807559673,balanced,entropy,8.0,1024.0,-1.0,0.8374,0.7159729650824169,0.8913117799506025,0.6442951688190799,DecisionTreeClassifier(class_weight='balanced'),entropy,2.0,best,0.7964,0.5827704177127666,0.7653963168428201,0.6227256382182628
13,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",,none,sag,0.7946000000000001,0.5623215097593359,0.8869476756847996,0.6678032807559673,balanced,entropy,12.0,1024.0,-1.0,0.8431999999999998,0.7282480961832203,0.8943197817350093,0.6583701042534149,DecisionTreeClassifier(class_weight='balanced'),entropy,4.0,best,0.7926,0.5704808146271432,0.8202037424965025,0.6284458475350577
14,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",,none,saga,0.7946000000000001,0.5623215097593359,0.887594233529611,0.6678032807559673,balanced,entropy,16.0,1024.0,-1.0,0.8436,0.7335917376721254,0.896460272788685,0.6565522905854126,DecisionTreeClassifier(class_weight='balanced'),entropy,6.0,best,0.7882,0.5602117112117423,0.8412444235497707,0.6308633684049143
15,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l2,sag,0.4502,0.1504,0.8675425032345918,0.24051159072741807,balanced,entropy,20.0,1024.0,-1.0,0.8448,0.7311752973357941,0.8981532444378251,0.6622556281698022,DecisionTreeClassifier(class_weight='balanced'),entropy,8.0,best,0.7952,0.5697091926639033,0.8539762634567205,0.6473316697442945
16,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l2,saga,0.5498000000000001,0.1002,0.8675403953822449,0.16025579536370904,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,10.0,best,0.7962,0.568231970773347,0.8642673417823143,0.6572512590675007
17,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l2,sag,0.6990000000000001,0.5851433375657085,0.8675318818674567,0.46084624659171103,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,12.0,best,0.7988000000000001,0.5729064241987654,0.8694972024688076,0.6589163180043315
18,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l2,saga,0.579,0.5321743144896588,0.8675361343780198,0.3654512124889406,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,14.0,best,0.7910000000000001,0.5596098025757609,0.8742243740105001,0.6524517761658005
19,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l2,sag,0.785,0.5515031221203118,0.867531867711353,0.6450929077214285,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,16.0,best,0.7946000000000001,0.565094966816283,0.8771515926276205,0.6573848668075145
20,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l2,saga,0.782,0.5458432893414542,0.8675297372092403,0.6437396883119917,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,18.0,best,0.7932,0.561764655469846,0.8783817675540828,0.6597381756007631
21,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l2,sag,0.7827999999999999,0.5472719279192405,0.8676148751883431,0.6441187228845299,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,20.0,best,0.8012,0.5735192699936744,0.8837377351836977,0.6713354681494667
22,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l2,saga,0.7826000000000001,0.5467289762662884,0.8676138085216765,0.644103287912806,,,,,,,,,,,,,,,,,
23,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l2,sag,0.7804,0.5431816094615025,0.8680712152951168,0.6424948026669834,,,,,,,,,,,,,,,,,
24,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l2,saga,0.7802,0.5428765508191615,0.8680754706369006,0.6422794014822769,,,,,,,,,,,,,,,,,
25,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l2,sag,0.7776000000000001,0.5382105620563917,0.8731340131241833,0.6448967239412152,,,,,,,,,,,,,,,,,
26,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l2,saga,0.7776000000000001,0.5382105620563917,0.8731329464575166,0.6448967239412152,,,,,,,,,,,,,,,,,
27,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l2,sag,0.7948000000000002,0.5621107858173927,0.8871167037782115,0.6691917837367195,,,,,,,,,,,,,,,,,
28,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l2,saga,0.7948000000000002,0.5621107858173927,0.8871209647824368,0.6691917837367195,,,,,,,,,,,,,,,,,
29,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l2,sag,0.7988000000000001,0.5677573082792784,0.8950662456091079,0.6752790505788242,,,,,,,,,,,,,,,,,
30,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l2,saga,0.7988000000000001,0.5677573082792784,0.8950651874361034,0.6752790505788242,,,,,,,,,,,,,,,,,
31,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l2,sag,0.7982,0.5669364851195795,0.8939470362232423,0.674188858531899,,,,,,,,,,,,,,,,,
32,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l2,saga,0.7982000000000001,0.5668795859142379,0.8939449028899089,0.6741664303848165,,,,,,,,,,,,,,,,,
33,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l2,sag,0.7949999999999999,0.5626855777051541,0.8904071156520337,0.6691034619217032,,,,,,,,,,,,,,,,,
34,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l2,saga,0.7949999999999999,0.5626855777051541,0.89047422505297,0.6691034619217032,,,,,,,,,,,,,,,,,
35,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l2,sag,0.7942000000000001,0.5617062489922725,0.8879478374246672,0.6673636017832545,,,,,,,,,,,,,,,,,
36,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l2,saga,0.7944000000000001,0.5620130546294677,0.8882653105516519,0.6675830889627418,,,,,,,,,,,,,,,,,
37,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l2,sag,0.7946000000000001,0.5623215097593359,0.8870871966765781,0.6678032807559673,,,,,,,,,,,,,,,,,
38,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l2,saga,0.7946000000000001,0.5623215097593359,0.8876602904199844,0.6678032807559673,,,,,,,,,,,,,,,,,
39,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l2,sag,0.7946000000000001,0.5623215097593359,0.8869615140392592,0.6678032807559673,,,,,,,,,,,,,,,,,
40,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l2,saga,0.7946000000000001,0.5623215097593359,0.8875985001962776,0.6678032807559673,,,,,,,,,,,,,,,,,
0,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l1,saga,0.44820000000000004,0.1444,0.5,0.23277793662758958,balanced,gini,1.0,1024.0,-1.0,0.8366,0.7009079149695542,0.8921078021645906,0.621046777568384,DecisionTreeClassifier(class_weight='balanced'),gini,1.0,best,0.8068000000000002,0.595401732313545,0.7401687247389627,0.6022790242107968
1,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l1,saga,0.5518,0.0962,0.5,0.15509864573314963,balanced,gini,2.0,1024.0,-1.0,0.8375999999999999,0.7022014294714314,0.8942117560717125,0.6241490115277678,DecisionTreeClassifier(class_weight='balanced'),gini,2.0,best,0.7996000000000001,0.5691731796929058,0.7743641183860213,0.6228812132797964
2,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l1,saga,0.5518,0.0962,0.5,0.15509864573314963,balanced,gini,4.0,1024.0,-1.0,0.8412,0.711142370510052,0.8982448540819477,0.6333506490640001,DecisionTreeClassifier(class_weight='balanced'),gini,4.0,best,0.7814,0.5332843935121916,0.8150037956385499,0.6188010833139401
3,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l1,saga,0.5522,0.0964,0.5,0.1553585817888799,balanced,gini,6.0,1024.0,-1.0,0.8436,0.7164737293097055,0.9007812591894282,0.6396944014021481,DecisionTreeClassifier(class_weight='balanced'),gini,6.0,best,0.7872000000000001,0.5414299651085402,0.8397870133181613,0.6309883214338938
4,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l1,saga,0.5518,0.0962,0.5,0.15509864573314963,balanced,gini,8.0,1024.0,-1.0,0.8468,0.7214261484284368,0.9028593351087093,0.64929640947288,DecisionTreeClassifier(class_weight='balanced'),gini,8.0,best,0.7842,0.5357593557987979,0.8506281712879241,0.6326589997725506
5,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l1,saga,0.7594,0.0,0.5,0.0,balanced,gini,12.0,1024.0,-1.0,0.8506,0.7296855345055551,0.9053894684043353,0.6581350095660455,DecisionTreeClassifier(class_weight='balanced'),gini,10.0,best,0.7902000000000001,0.5444336886638242,0.8573683089362103,0.642753403386289
6,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l1,saga,0.7912000000000001,0.5417777403973209,0.8873582821368877,0.6650484410738968,balanced,gini,16.0,1024.0,-1.0,0.8513999999999999,0.730389689408832,0.9059759690153335,0.6610123286142519,DecisionTreeClassifier(class_weight='balanced'),gini,12.0,best,0.7866,0.5380888997402896,0.8601256717184425,0.6437695024142507
7,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l1,saga,0.8088,0.5693012045439915,0.901841654369737,0.6800915263414851,balanced,gini,20.0,1024.0,-1.0,0.8526,0.733834899338282,0.9070493673896787,0.6633071306632519,DecisionTreeClassifier(class_weight='balanced'),gini,14.0,best,0.7869999999999999,0.538645182441455,0.8657002775585024,0.6455077640244804
8,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l1,saga,0.8123999999999999,0.5755376670695439,0.9043023194800632,0.6838622905843522,balanced,entropy,1.0,1024.0,-1.0,0.8375999999999999,0.7005863005179089,0.8926640483269701,0.6254682190791646,DecisionTreeClassifier(class_weight='balanced'),gini,16.0,best,0.787,0.537812266943553,0.8696675618986228,0.6475499869176239
9,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l1,saga,0.8118000000000001,0.5748755362272817,0.9029645569681259,0.6830570821265315,balanced,entropy,2.0,1024.0,-1.0,0.8373999999999999,0.6994323213216589,0.8942876486835128,0.6255385725501585,DecisionTreeClassifier(class_weight='balanced'),gini,18.0,best,0.782,0.5307133026044204,0.8723229231676027,0.6418296937842298
10,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l1,saga,0.8116,0.5746719114584751,0.9025398743684651,0.6823844234105702,balanced,entropy,4.0,1024.0,-1.0,0.8426,0.7095602928509473,0.8983837057515535,0.640318969388472,DecisionTreeClassifier(class_weight='balanced'),gini,20.0,best,0.7834,0.5326358368478757,0.8755193012344262,0.6468404697775922
11,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l1,saga,0.8117999999999999,0.5749615130412481,0.9025015749529344,0.6825984007946436,balanced,entropy,6.0,1024.0,-1.0,0.8453999999999999,0.7166998783862933,0.9009672662040373,0.6469261809539848,DecisionTreeClassifier(class_weight='balanced'),entropy,1.0,best,0.8172,0.6158289899917913,0.75585235850726,0.6264452279685561
12,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l1,saga,0.8116,0.5746288713391765,0.9024917127540778,0.6823658895000047,balanced,entropy,8.0,1024.0,-1.0,0.8462,0.7206693870824307,0.903141787206431,0.6475111617731878,DecisionTreeClassifier(class_weight='balanced'),entropy,2.0,best,0.8018000000000001,0.5759793174620138,0.7696813202622617,0.6202935033387403
13,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",,none,sag,0.8116,0.5746288713391765,0.9022750617112377,0.6823658895000047,balanced,entropy,12.0,1024.0,-1.0,0.8497999999999999,0.7255773216819867,0.9056752768643497,0.6582029730846113,DecisionTreeClassifier(class_weight='balanced'),entropy,4.0,best,0.7918000000000001,0.5494309614770962,0.8217309829724748,0.6331180228352997
14,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",,none,saga,0.8116,0.5746288713391765,0.9024928061342077,0.6823658895000047,balanced,entropy,16.0,1024.0,-1.0,0.8528,0.7323336214079127,0.90681511579507,0.6653880763876379,DecisionTreeClassifier(class_weight='balanced'),entropy,6.0,best,0.7796000000000001,0.5292889607425495,0.8454697009799563,0.6250677786367727
15,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l2,sag,0.4478,0.1442,0.8762589530388919,0.2325180005718593,balanced,entropy,20.0,1024.0,-1.0,0.8518000000000001,0.7294020169108999,0.9080746324912005,0.6637872270754208,DecisionTreeClassifier(class_weight='balanced'),entropy,8.0,best,0.7806000000000001,0.5306106263981969,0.855543638131747,0.6256631769690874
16,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l2,saga,0.44820000000000004,0.1444,0.8762458075885473,0.23277793662758958,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,10.0,best,0.7817999999999999,0.531581955931438,0.8608566682322862,0.6350546886866996
17,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l2,sag,0.6916,0.5443206960467368,0.8762403282435048,0.5122049320672717,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,12.0,best,0.7836,0.5339540646061723,0.8655320225054316,0.6378190104721082
18,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l2,saga,0.5626,0.6504272574689492,0.876241424734733,0.23706593637152515,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,14.0,best,0.7837999999999999,0.5331745533256556,0.86985222716677,0.6444778604387705
19,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l2,sag,0.7896,0.5425554263470034,0.8762523678693273,0.6488931460974904,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,16.0,best,0.782,0.5307707507524834,0.8734238579248912,0.6412294126528786
20,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l2,saga,0.793,0.5485550638685466,0.8762479850155129,0.6464985732182735,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,18.0,best,0.7844,0.5344767429215953,0.8766996825205347,0.645770532718404
21,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l2,sag,0.7938000000000001,0.5496517952077851,0.8763629081508899,0.6487076824274544,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,20.0,best,0.7848,0.5350799203358086,0.878412805056653,0.646540398875618
22,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l2,saga,0.7924,0.5475904621551289,0.876362911261988,0.645828450920779,,,,,,,,,,,,,,,,,
23,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l2,sag,0.7906,0.5445717842139464,0.8769989895585075,0.6448572241219594,,,,,,,,,,,,,,,,,
24,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l2,saga,0.7908000000000001,0.5448403065225833,0.8769869592659795,0.6453218201814966,,,,,,,,,,,,,,,,,
25,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l2,sag,0.7896000000000001,0.5414892578747061,0.882326829735681,0.6515678178883301,,,,,,,,,,,,,,,,,
26,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l2,saga,0.7896000000000001,0.5414892578747061,0.882325730133355,0.6515678178883301,,,,,,,,,,,,,,,,,
27,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l2,sag,0.8043999999999999,0.562013277466623,0.8953935944037351,0.6763302267974265,,,,,,,,,,,,,,,,,
28,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l2,saga,0.8043999999999999,0.562013277466623,0.8953903173744433,0.6763302267974265,,,,,,,,,,,,,,,,,
29,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l2,sag,0.8138,0.5768936341458828,0.9042633449562519,0.6875310094948232,,,,,,,,,,,,,,,,,
30,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l2,saga,0.8138,0.5768936341458828,0.9042589652135357,0.6875310094948232,,,,,,,,,,,,,,,,,
31,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l2,sag,0.8126,0.5756201422900828,0.9045956160204358,0.6847314897638925,,,,,,,,,,,,,,,,,
32,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l2,saga,0.8126,0.5756201422900828,0.9045977996695977,0.6847314897638925,,,,,,,,,,,,,,,,,
33,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l2,sag,0.8116,0.574524156147089,0.9034055593811872,0.6828165041588441,,,,,,,,,,,,,,,,,
34,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l2,saga,0.8117999999999999,0.5747594276696317,0.9034372954048399,0.6832559747500854,,,,,,,,,,,,,,,,,
35,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l2,sag,0.8116,0.5746719114584751,0.9025945775970439,0.6823844234105702,,,,,,,,,,,,,,,,,
36,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l2,saga,0.8118000000000001,0.5749082491948128,0.9026723009192162,0.682825727658981,,,,,,,,,,,,,,,,,
37,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l2,sag,0.8116,0.5746288713391765,0.9023308676532407,0.6823658895000047,,,,,,,,,,,,,,,,,
38,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l2,saga,0.8117999999999999,0.5749615130412481,0.9025223553976005,0.6825984007946436,,,,,,,,,,,,,,,,,
39,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l2,sag,0.8116,0.5746288713391765,0.9022761582024657,0.6823658895000047,,,,,,,,,,,,,,,,,
40,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l2,saga,0.8117999999999999,0.5749615130412481,0.9024971920991203,0.6825984007946436,,,,,,,,,,,,,,,,,
0,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l1,saga,0.35140000000000005,0.202,0.5,0.32255468664342957,balanced,gini,1.0,1024.0,-1.0,0.8202,0.6862671293461251,0.8781844667562091,0.5968902065805917,DecisionTreeClassifier(class_weight='balanced'),gini,1.0,best,0.7932,0.5897981028652226,0.7274939340626643,0.5918927270404912
1,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l1,saga,0.5494,0.101,0.5,0.16127734332171478,balanced,gini,2.0,1024.0,-1.0,0.8248,0.6963812678900821,0.8809654581946434,0.6090256076544515,DecisionTreeClassifier(class_weight='balanced'),gini,2.0,best,0.7862,0.5648059397924627,0.7607236699146538,0.6122258920916186
2,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l1,saga,0.5494,0.101,0.5,0.16127734332171478,balanced,gini,4.0,1024.0,-1.0,0.829,0.7026557066174746,0.8852734125461224,0.6222643461122276,DecisionTreeClassifier(class_weight='balanced'),gini,4.0,best,0.7814,0.5544516380768669,0.8090860555295663,0.6120480719282847
3,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l1,saga,0.5494,0.101,0.5,0.16127734332171478,balanced,gini,6.0,1024.0,-1.0,0.833,0.7099642189703659,0.8877501322369671,0.6330881357983236,DecisionTreeClassifier(class_weight='balanced'),gini,6.0,best,0.7738000000000002,0.5383599269404873,0.8261155759984836,0.6239601550001896
4,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l1,saga,0.6486,0.0506,0.5,0.08076616121308858,balanced,gini,8.0,1024.0,-1.0,0.8368,0.7193095809924854,0.88937787803821,0.6416127159125301,DecisionTreeClassifier(class_weight='balanced'),gini,8.0,best,0.784,0.5550891489614255,0.8406158313127623,0.6298824573499101
5,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l1,saga,0.6486,0.0506,0.5,0.08076616121308858,balanced,gini,12.0,1024.0,-1.0,0.8389999999999999,0.7215604884509818,0.8927129169127213,0.6488587746441679,DecisionTreeClassifier(class_weight='balanced'),gini,10.0,best,0.7773999999999999,0.5424344943242707,0.8481810477814313,0.6323613337661523
6,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l1,saga,0.7829999999999999,0.5459501644527373,0.8839248794982856,0.6634794252032915,balanced,gini,16.0,1024.0,-1.0,0.8399999999999999,0.722989321110826,0.8934954252189946,0.651727906249336,DecisionTreeClassifier(class_weight='balanced'),gini,12.0,best,0.7802000000000001,0.5453685496704216,0.8556485002131398,0.6431955300547879
7,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l1,saga,0.8002,0.5711289412186078,0.9004889249539204,0.6800499638427296,balanced,gini,20.0,1024.0,-1.0,0.8412,0.7279372799158549,0.8951051693515796,0.6528464353318364,DecisionTreeClassifier(class_weight='balanced'),gini,14.0,best,0.777,0.5398185837119576,0.8603601530378331,0.644533179761415
8,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l1,saga,0.8054,0.5794688000401693,0.9029931252784301,0.6849215254300002,balanced,entropy,1.0,1024.0,-1.0,0.8230000000000001,0.6922953180810325,0.877477323572253,0.6044952214959336,DecisionTreeClassifier(class_weight='balanced'),gini,16.0,best,0.7776,0.540566901366325,0.8636149915702269,0.6437137330362422
9,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l1,saga,0.8056000000000001,0.5799719390716548,0.9007729904349631,0.6846749125029917,balanced,entropy,2.0,1024.0,-1.0,0.8242,0.6925934143853274,0.8809613963765737,0.6094783375048276,DecisionTreeClassifier(class_weight='balanced'),gini,18.0,best,0.7776,0.5404142780101293,0.8662594518973359,0.6459588031646988
10,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l1,saga,0.8056000000000001,0.5801598715234496,0.8997933241585601,0.6842968942564306,balanced,entropy,4.0,1024.0,-1.0,0.8314,0.7045952528268161,0.8854716095924535,0.6304457302723618,DecisionTreeClassifier(class_weight='balanced'),gini,20.0,best,0.7776000000000001,0.5399774856300077,0.8684169837196908,0.6480143709914631
11,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l1,saga,0.8056000000000001,0.5801598715234496,0.8996344335946992,0.6842968942564306,balanced,entropy,6.0,1024.0,-1.0,0.834,0.7106445070038487,0.8888796380815609,0.6368970171516655,DecisionTreeClassifier(class_weight='balanced'),entropy,1.0,best,0.7974,0.5990279822915352,0.733432288736883,0.6010248309936574
12,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l1,saga,0.8054,0.5798292980703343,0.8996132491125248,0.684067340239501,balanced,entropy,8.0,1024.0,-1.0,0.836,0.7127631943382563,0.8905374578994891,0.6433933102824881,DecisionTreeClassifier(class_weight='balanced'),entropy,2.0,best,0.7882,0.5704699809884867,0.7582797599094244,0.6121739923330424
13,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",,none,sag,0.8054,0.5798292980703343,0.899224453976711,0.684067340239501,balanced,entropy,12.0,1024.0,-1.0,0.8404,0.722520929699923,0.8932288042127656,0.6536138809893426,DecisionTreeClassifier(class_weight='balanced'),entropy,4.0,best,0.7958000000000001,0.5811290437256471,0.8092321156282886,0.62862659774839
14,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",,none,saga,0.8054,0.5798292980703343,0.8996143073639761,0.684067340239501,balanced,entropy,16.0,1024.0,-1.0,0.8406,0.7236769106737837,0.8945336971717429,0.6536350862805449,DecisionTreeClassifier(class_weight='balanced'),entropy,6.0,best,0.7716000000000001,0.5360951461390893,0.8272812424730199,0.6168312833330145
