,classifier,classifier__C,classifier__penalty,classifier__solver,Accuracy,Precision,ROC AUC,F1,class_weight,criterion,max_features,n_estimators,n_jobs,Accuracy,Precision,ROC AUC,F1,classifier,classifier__criterion,classifier__min_samples_leaf,classifier__splitter,Accuracy,Precision,ROC AUC,F1
4,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l1,saga,0.4992,0.297,0.5,0.397324414715719,balanced,gini,8.0,1024.0,-1.0,0.9446,0.9461467784738792,0.9890208105126653,0.9439123954751174,DecisionTreeClassifier(class_weight='balanced'),gini,8.0,best,0.8460000000000001,0.8424159538950005,0.9177902129413786,0.8449333874354803
5,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l1,saga,0.49720000000000003,0.396,0.5,0.5297658862876253,balanced,gini,12.0,1024.0,-1.0,0.9438000000000001,0.9445578970977051,0.9883175338304822,0.9431456084909835,DecisionTreeClassifier(class_weight='balanced'),gini,10.0,best,0.8394,0.844438850486112,0.9192035281155295,0.836156624484788
6,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l1,saga,0.6961999999999999,0.6772966989355916,0.7819389404703541,0.7059546375328216,balanced,gini,16.0,1024.0,-1.0,0.9406000000000001,0.9398730406027255,0.9873514350378885,0.9399984560874437,DecisionTreeClassifier(class_weight='balanced'),gini,12.0,best,0.8422000000000001,0.843769421795483,0.918874767269017,0.839892942632628
7,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l1,saga,0.732,0.7239276055311256,0.8104273031774222,0.7322509392989233,balanced,entropy,1.0,1024.0,-1.0,0.9378,0.9359470923789374,0.9867305641143238,0.9372269380494982,DecisionTreeClassifier(class_weight='balanced'),gini,14.0,best,0.8266,0.8172451501101266,0.9128817321619506,0.8269381416425594
8,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l1,saga,0.732,0.7257381354447043,0.8116562456104791,0.7312041478311996,balanced,entropy,2.0,1024.0,-1.0,0.9437999999999999,0.942391449594807,0.9889127999932541,0.9432744547978696,DecisionTreeClassifier(class_weight='balanced'),gini,16.0,best,0.8244,0.8169763298657451,0.9137977851472879,0.8242691177655553
9,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l1,saga,0.7326,0.7261018494122526,0.8117674583863949,0.7319898614472112,balanced,entropy,4.0,1024.0,-1.0,0.9442,0.9431408963965797,0.9896228806827171,0.943641291166325,DecisionTreeClassifier(class_weight='balanced'),entropy,1.0,best,0.873,0.8719496635021505,0.8729889383939275,0.8716350216760258
10,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l1,saga,0.7327999999999999,0.7262138756674201,0.811770658706427,0.732245538297401,balanced,entropy,6.0,1024.0,-1.0,0.9471999999999999,0.9457188004159598,0.9895992794667603,0.9467140137007515,DecisionTreeClassifier(class_weight='balanced'),entropy,2.0,best,0.8654,0.8480511440417049,0.8835277489903541,0.8671294380458754
11,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l1,saga,0.7327999999999999,0.7262138756674201,0.8117626578711382,0.732245538297401,balanced,entropy,8.0,1024.0,-1.0,0.9452,0.9455108130641371,0.9895096663336462,0.9445807398125489,DecisionTreeClassifier(class_weight='balanced'),entropy,4.0,best,0.865,0.856095083504691,0.9100334542343514,0.8649901101367146
12,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l1,saga,0.7327999999999999,0.7262138756674201,0.8117674583511862,0.732245538297401,balanced,entropy,12.0,1024.0,-1.0,0.9461999999999999,0.9467520840970444,0.9892120342116943,0.9456145562243435,DecisionTreeClassifier(class_weight='balanced'),entropy,6.0,best,0.8493999999999999,0.8498898379735417,0.9115328095210506,0.8474748643399007
13,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",,none,sag,0.7327999999999999,0.7262138756674201,0.811766658306387,0.732245538297401,balanced,entropy,16.0,1024.0,-1.0,0.9432,0.9448433584877401,0.9884815583653067,0.9424558997837205,DecisionTreeClassifier(class_weight='balanced'),entropy,8.0,best,0.8496,0.8503611410888763,0.9182523116948204,0.8475380131925364
14,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",,none,saga,0.7327999999999999,0.7262138756674201,0.8117690585464109,0.732245538297401,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,10.0,best,0.8382,0.8406219825974037,0.9165785559369175,0.835466540740301
15,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l2,sag,0.49800000000000005,0.5958,0.7558764757306571,0.5343772167421882,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,12.0,best,0.8443999999999999,0.8442284364086833,0.9171765875760258,0.8425413716544492
16,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l2,saga,0.5281999999999999,0.11354534746760896,0.7558812761402878,0.14345238095238097,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,14.0,best,0.8408000000000001,0.8330805425718898,0.9171701847178205,0.8406189576777743
17,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l2,sag,0.6096,0.6016428540926603,0.7558956776860577,0.4301513904201128,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,16.0,best,0.834,0.8281951010145473,0.915001509990816,0.8333608221043398
18,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l2,saga,0.5744,0.6315556338910934,0.7558836764155205,0.5953273429797565,,,,,,,,,,,,,,,,,
19,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l2,sag,0.6716000000000001,0.6470142381092059,0.7559276814145066,0.6938474828762542,,,,,,,,,,,,,,,,,
20,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l2,saga,0.6748000000000001,0.6549786075758087,0.7559388825346185,0.6878493454480314,,,,,,,,,,,,,,,,,
21,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l2,sag,0.6728000000000001,0.6528323311578192,0.7566541605753605,0.6861915512011956,,,,,,,,,,,,,,,,,
22,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l2,saga,0.6748,0.6549693471139151,0.7566541605049434,0.6878361356185135,,,,,,,,,,,,,,,,,
23,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l2,sag,0.6768000000000001,0.6571412857493032,0.7622371668957074,0.6894213638916007,,,,,,,,,,,,,,,,,
24,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l2,saga,0.6768000000000001,0.6570261808468808,0.7622379670813412,0.6895375431244718,,,,,,,,,,,,,,,,,
25,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l2,sag,0.6893999999999999,0.6725455447064614,0.7836419001872021,0.6978046349079465,,,,,,,,,,,,,,,,,
26,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l2,saga,0.6898000000000001,0.6730449656069816,0.7836451005424429,0.698072200012835,,,,,,,,,,,,,,,,,
27,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l2,sag,0.7181999999999998,0.7098383450662679,0.8059475840912732,0.7187409057422519,,,,,,,,,,,,,,,,,
28,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l2,saga,0.7181999999999998,0.7098383450662679,0.8059467840464738,0.7187409057422519,,,,,,,,,,,,,,,,,
29,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l2,sag,0.7314,0.723987124178161,0.8112401946760421,0.7312914393893853,,,,,,,,,,,,,,,,,
30,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l2,saga,0.7315999999999999,0.7241018499364512,0.8112393946664513,0.7315482091852333,,,,,,,,,,,,,,,,,
31,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l2,sag,0.7327999999999999,0.7265562979421605,0.8117402553140369,0.732024491782162,,,,,,,,,,,,,,,,,
32,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l2,saga,0.7327999999999999,0.7265562979421605,0.8117354547635717,0.732024491782162,,,,,,,,,,,,,,,,,
33,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l2,sag,0.7327999999999999,0.7262138756674201,0.8117562571606571,0.732245538297401,,,,,,,,,,,,,,,,,
34,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l2,saga,0.7327999999999999,0.7262138756674201,0.8117570573814994,0.732245538297401,,,,,,,,,,,,,,,,,
35,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l2,sag,0.7327999999999999,0.7262138756674201,0.811770658706427,0.732245538297401,,,,,,,,,,,,,,,,,
36,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l2,saga,0.7327999999999999,0.7262138756674201,0.8117722588664428,0.732245538297401,,,,,,,,,,,,,,,,,
37,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l2,sag,0.733,0.7263240547083616,0.811769858626419,0.7325042977377874,,,,,,,,,,,,,,,,,
38,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l2,saga,0.7327999999999999,0.7262138756674201,0.8117674583511862,0.732245538297401,,,,,,,,,,,,,,,,,
39,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l2,sag,0.7327999999999999,0.7262138756674201,0.8117722588664428,0.732245538297401,,,,,,,,,,,,,,,,,
40,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l2,saga,0.7327999999999999,0.7262138756674201,0.8117650581111622,0.732245538297401,,,,,,,,,,,,,,,,,
0,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l1,saga,0.5006,0.3014,0.5,0.40124243302121904,balanced,gini,1.0,1024.0,-1.0,0.9292,0.9332309206398414,0.9846424807410445,0.9292712702508027,DecisionTreeClassifier(class_weight='balanced'),gini,1.0,best,0.8751999999999999,0.8760401891572773,0.8751946389259121,0.8758122326604456
1,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l1,saga,0.4997999999999999,0.20099999999999998,0.5,0.2675540175751471,balanced,gini,2.0,1024.0,-1.0,0.9366,0.939085757608006,0.9869205281741988,0.9368714146506006,DecisionTreeClassifier(class_weight='balanced'),gini,2.0,best,0.8785999999999999,0.9014451561358439,0.8961182646591983,0.875782634920023
2,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l1,saga,0.5006,0.3014,0.5,0.40124243302121904,balanced,gini,4.0,1024.0,-1.0,0.9384,0.9398862726263282,0.9872221340639313,0.9387046341351455,DecisionTreeClassifier(class_weight='balanced'),gini,4.0,best,0.8619999999999999,0.866877829068993,0.9076244740794603,0.8619979258221683
3,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l1,saga,0.5006,0.3014,0.5,0.40124243302121904,balanced,gini,6.0,1024.0,-1.0,0.938,0.9406323111162912,0.9867225254861731,0.9382211191607771,DecisionTreeClassifier(class_weight='balanced'),gini,6.0,best,0.8545999999999999,0.8632566832468929,0.9130473843828726,0.8536233087200141
4,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l1,saga,0.5002,0.3012,0.5,0.4010652463382157,balanced,gini,8.0,1024.0,-1.0,0.9348000000000001,0.9355104930536218,0.9862353143146729,0.9351159470722636,DecisionTreeClassifier(class_weight='balanced'),gini,8.0,best,0.8492000000000001,0.8622007447983406,0.9190371379170064,0.8473352758286463
5,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l1,saga,0.5002,0.3012,0.5,0.4010652463382157,balanced,gini,12.0,1024.0,-1.0,0.9326000000000001,0.9334379577118014,0.9850604863330945,0.932933623863109,DecisionTreeClassifier(class_weight='balanced'),gini,10.0,best,0.8421999999999998,0.8503484913744235,0.9203623650088517,0.8413278036957225
6,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l1,saga,0.693,0.6838639402898969,0.7874421091697101,0.7029466308883323,balanced,gini,16.0,1024.0,-1.0,0.9301999999999999,0.9322072024213925,0.9837524534681389,0.9304836263214197,DecisionTreeClassifier(class_weight='balanced'),gini,12.0,best,0.8371999999999999,0.8463680438579052,0.9179047282067536,0.8359512869976797
7,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l1,saga,0.7282,0.7261234625574945,0.8173075144607829,0.731593632167112,balanced,entropy,1.0,1024.0,-1.0,0.9298,0.932325535363048,0.9850644902452956,0.9300026934639977,DecisionTreeClassifier(class_weight='balanced'),gini,14.0,best,0.8343999999999999,0.8469854417468564,0.9185623484170258,0.8322938943653213
8,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l1,saga,0.7287999999999999,0.7263959672216042,0.818625943779948,0.7323744776971661,balanced,entropy,2.0,1024.0,-1.0,0.9354000000000001,0.9368148867538618,0.986978928572586,0.9357560678524084,DecisionTreeClassifier(class_weight='balanced'),gini,16.0,best,0.8331999999999999,0.8439443889636659,0.9174934862816103,0.8316465692501629
9,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l1,saga,0.7298,0.7274441441981783,0.8187243462344188,0.7333234134692923,balanced,entropy,4.0,1024.0,-1.0,0.9374,0.9402735660106968,0.987352137112015,0.9376352927501694,DecisionTreeClassifier(class_weight='balanced'),entropy,1.0,best,0.8772,0.8750424974988199,0.8771807228251308,0.8782901977585121
10,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l1,saga,0.7303999999999999,0.7279067793837969,0.8187235464456304,0.7339572888629369,balanced,entropy,6.0,1024.0,-1.0,0.9354000000000001,0.938846329129061,0.986724126327816,0.9355454946092753,DecisionTreeClassifier(class_weight='balanced'),entropy,2.0,best,0.8762000000000001,0.885669648719665,0.8933178564139823,0.8753586843242556
11,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l1,saga,0.7303999999999999,0.7279067793837969,0.8187267464648296,0.7339572888629369,balanced,entropy,8.0,1024.0,-1.0,0.9376000000000001,0.9410666529253472,0.986644122959687,0.9377364525456615,DecisionTreeClassifier(class_weight='balanced'),entropy,4.0,best,0.8704000000000001,0.8811294275480709,0.9107277819344815,0.8692666312976124
12,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l1,saga,0.7303999999999999,0.7279067793837969,0.8187275464776297,0.7339572888629369,balanced,entropy,12.0,1024.0,-1.0,0.9359999999999999,0.9397929399971451,0.9857933050264445,0.9361035533451109,DecisionTreeClassifier(class_weight='balanced'),entropy,6.0,best,0.8643999999999998,0.8763158199199463,0.9205059588820506,0.86296892535098
13,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",,none,sag,0.7303999999999999,0.7279067793837969,0.8187227463688268,0.7339572888629369,balanced,entropy,16.0,1024.0,-1.0,0.9328,0.935498676582605,0.9846044776289045,0.9329824134129705,DecisionTreeClassifier(class_weight='balanced'),entropy,8.0,best,0.8548,0.86634275218432,0.9254928896827795,0.8534302520174837
14,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",,none,saga,0.7303999999999999,0.7279067793837969,0.8187235464296296,0.7339572888629369,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,10.0,best,0.8463999999999998,0.8564368813000323,0.925393696167974,0.8450975378135592
15,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l2,sag,0.5006,0.3014,0.7627664343400322,0.40124243302121904,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,12.0,best,0.8480000000000001,0.8555834217981186,0.9236092426558192,0.8472032354998325
16,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l2,saga,0.4997999999999999,0.20099999999999998,0.7627840346376376,0.2675540175751471,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,14.0,best,0.8512000000000001,0.8597074996541686,0.9269045275095336,0.8503456678986726
17,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l2,sag,0.5618000000000001,0.6546792183779075,0.7627480340776293,0.5437298577720503,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,16.0,best,0.8517999999999999,0.8567815278692571,0.9256985037569929,0.851608093591605
18,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l2,saga,0.5276,0.596771415170767,0.7627792345448355,0.3346162937119598,,,,,,,,,,,,,,,,,
19,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l2,sag,0.6779999999999999,0.6647511056954637,0.7628304355720594,0.6937004364789495,,,,,,,,,,,,,,,,,
20,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l2,saga,0.6734,0.6615840850451489,0.762834435684063,0.6882052776701529,,,,,,,,,,,,,,,,,
21,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l2,sag,0.675,0.6604494135804556,0.7634600478699364,0.6922201607967009,,,,,,,,,,,,,,,,,
22,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l2,saga,0.6736000000000001,0.6618551817997792,0.7634528477707352,0.6883310252605406,,,,,,,,,,,,,,,,,
23,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l2,sag,0.6798,0.6682467637447252,0.7686713488353847,0.693501294258528,,,,,,,,,,,,,,,,,
24,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l2,saga,0.6786000000000001,0.6675094884722247,0.7686809490529904,0.6919929787318398,,,,,,,,,,,,,,,,,
25,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l2,sag,0.6958,0.6916102223274512,0.7905229780643181,0.7017450516512309,,,,,,,,,,,,,,,,,
26,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l2,saga,0.6958,0.6916102223274512,0.7905229780483174,0.7017450516512309,,,,,,,,,,,,,,,,,
27,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l2,sag,0.7178,0.7166655551899276,0.8130066265258875,0.7208742950135993,,,,,,,,,,,,,,,,,
28,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l2,saga,0.7179999999999999,0.7169518186340859,0.813003426458686,0.7210149976827289,,,,,,,,,,,,,,,,,
29,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l2,sag,0.7282,0.7257426717182462,0.8183467376645908,0.7318148614488865,,,,,,,,,,,,,,,,,
30,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l2,saga,0.7282,0.7257426717182462,0.8183443376261902,0.7318148614488865,,,,,,,,,,,,,,,,,
31,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l2,sag,0.7295999999999999,0.7273288515062202,0.8186579448359848,0.7330623600636482,,,,,,,,,,,,,,,,,
32,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l2,saga,0.7295999999999999,0.7273288515062202,0.8186571448071834,0.7330623600636482,,,,,,,,,,,,,,,,,
33,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l2,sag,0.7303999999999999,0.7279067793837969,0.8187179462920255,0.7339572888629369,,,,,,,,,,,,,,,,,
34,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l2,saga,0.7303999999999999,0.7279067793837969,0.8187211463432265,0.7339572888629369,,,,,,,,,,,,,,,,,
35,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l2,sag,0.7303999999999999,0.7279067793837969,0.8187187463048259,0.7339572888629369,,,,,,,,,,,,,,,,,
36,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l2,saga,0.7303999999999999,0.7279067793837969,0.8187275465096315,0.7339572888629369,,,,,,,,,,,,,,,,,
37,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l2,sag,0.7303999999999999,0.7279067793837969,0.8187259464520293,0.7339572888629369,,,,,,,,,,,,,,,,,
38,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l2,saga,0.7303999999999999,0.7279067793837969,0.8187211463592273,0.7339572888629369,,,,,,,,,,,,,,,,,
39,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l2,sag,0.7303999999999999,0.7279067793837969,0.8187227464008284,0.7339572888629369,,,,,,,,,,,,,,,,,
40,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l2,saga,0.7303999999999999,0.7279067793837969,0.8187203463784287,0.7339572888629369,,,,,,,,,,,,,,,,,
0,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l1,saga,0.5004000000000001,0.1984,0.5,0.26524064171122996,balanced,gini,1.0,1024.0,-1.0,0.9336,0.938097547754343,0.9855804403716599,0.9327163673819326,DecisionTreeClassifier(class_weight='balanced'),gini,1.0,best,0.8762000000000001,0.8804738612011178,0.8761482573766921,0.8744893414239462
1,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l1,saga,0.49960000000000004,0.298,0.5,0.39821818324706454,balanced,gini,2.0,1024.0,-1.0,0.9388,0.9427038557304801,0.9879141730979557,0.9380450502924408,DecisionTreeClassifier(class_weight='balanced'),gini,2.0,best,0.8728,0.862122522639331,0.8923551131353273,0.8736240964684179
2,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l1,saga,0.49879999999999997,0.2976,0.5,0.3978609625668449,balanced,gini,4.0,1024.0,-1.0,0.9396000000000001,0.9431727505664457,0.9882213890636443,0.9388840473675192,DecisionTreeClassifier(class_weight='balanced'),gini,4.0,best,0.8652000000000001,0.8604276117343653,0.9089156047991385,0.8650278312655664
3,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l1,saga,0.49800000000000005,0.3972,0.5,0.5308385041026795,balanced,gini,6.0,1024.0,-1.0,0.9408,0.9451618224188956,0.9879701778471015,0.9400710506803115,DecisionTreeClassifier(class_weight='balanced'),gini,6.0,best,0.8559999999999999,0.8494241186960891,0.9159920073990943,0.8560571794508028
4,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l1,saga,0.5008,0.1986,0.5,0.26541925205133976,balanced,gini,8.0,1024.0,-1.0,0.9390000000000001,0.9431340108609196,0.9871609385890402,0.9382560539386114,DecisionTreeClassifier(class_weight='balanced'),gini,8.0,best,0.8501999999999998,0.8403936333587122,0.9206046333438614,0.851055442971615
5,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l1,saga,0.5008,0.1986,0.5,0.26541925205133976,balanced,gini,12.0,1024.0,-1.0,0.9334000000000001,0.9399776343625772,0.9856432621672948,0.9323994207258547,DecisionTreeClassifier(class_weight='balanced'),gini,10.0,best,0.8446,0.8360482024014801,0.919113030475011,0.8451403074778279
6,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l1,saga,0.7006,0.6833420181062491,0.7880059343314676,0.7110802552871676,balanced,gini,16.0,1024.0,-1.0,0.9254000000000001,0.9325035783152329,0.983090340412201,0.9242194359394847,DecisionTreeClassifier(class_weight='balanced'),gini,12.0,best,0.8353999999999999,0.8307704165546698,0.9181649295423021,0.835093630871514
7,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l1,saga,0.7278,0.7170733602970409,0.8132172795631037,0.73154241344194,balanced,entropy,1.0,1024.0,-1.0,0.9334,0.9391380194050555,0.9858076536700662,0.9324314804626702,DecisionTreeClassifier(class_weight='balanced'),gini,14.0,best,0.8311999999999999,0.8294209253171909,0.9162436332699018,0.8300943995733702
8,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l1,saga,0.7304,0.7199008583366361,0.8143085382256559,0.7338029657813887,balanced,entropy,2.0,1024.0,-1.0,0.9388,0.9415872749510503,0.9881213813527034,0.9381085190600427,DecisionTreeClassifier(class_weight='balanced'),gini,16.0,best,0.8230000000000001,0.8235768175000746,0.913471049081871,0.8211912604409004
9,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l1,saga,0.7302000000000001,0.7196033750588153,0.81438294218108,0.7336478433776426,balanced,entropy,4.0,1024.0,-1.0,0.9396000000000001,0.9417305228339619,0.9886002098472499,0.9389888129911365,DecisionTreeClassifier(class_weight='balanced'),entropy,1.0,best,0.8814,0.8764835937665311,0.8814327401807971,0.8811797480866611
10,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l1,saga,0.7300000000000001,0.7193065027736313,0.8143933428467223,0.7335080892799393,balanced,entropy,6.0,1024.0,-1.0,0.9404,0.9418006744832402,0.9882433951986072,0.9398505327680471,DecisionTreeClassifier(class_weight='balanced'),entropy,2.0,best,0.8764,0.8593262261954739,0.8968006848470559,0.8783577370776353
11,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l1,saga,0.7300000000000001,0.7193065027736313,0.8143965430739378,0.7335080892799393,balanced,entropy,8.0,1024.0,-1.0,0.9406000000000001,0.9425844238614461,0.987804973456643,0.9400247120810763,DecisionTreeClassifier(class_weight='balanced'),entropy,4.0,best,0.868,0.8559383793633583,0.9092177601211743,0.8692219848803255
12,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l1,saga,0.7300000000000001,0.7193065027736313,0.8143989432275476,0.7335080892799393,balanced,entropy,12.0,1024.0,-1.0,0.9343999999999999,0.938608558509995,0.9859636798515249,0.9335778325323236,DecisionTreeClassifier(class_weight='balanced'),entropy,6.0,best,0.8618,0.8537299609152701,0.9189518347862137,0.8622479755256519
13,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",,none,sag,0.7300000000000001,0.7193065027736313,0.8143957430675389,0.7335080892799393,balanced,entropy,16.0,1024.0,-1.0,0.9301999999999999,0.931427228900489,0.9840115824590832,0.9295992740680333,DecisionTreeClassifier(class_weight='balanced'),entropy,8.0,best,0.8523999999999999,0.8427472977896728,0.9215251175677629,0.8531832264133465
14,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",,none,saga,0.7302000000000001,0.719583662992988,0.814394943038738,0.7336528720670465,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,10.0,best,0.8446,0.8384982346376832,0.921761514014863,0.84455481002528
15,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l2,sag,0.502,0.0992,0.7626018319365591,0.13262032085561498,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,12.0,best,0.8413999999999999,0.8342396776605392,0.9225535697914158,0.8417143286058248
